time,Backup:backupCopyFilesCount,Backup:backupCopyFilesMs,BtreeOp:nBinDeltaDelete,BtreeOp:nBinDeltaGet,BtreeOp:nBinDeltaInsert,BtreeOp:nBinDeltaUpdate,BtreeOp:nRootSplits,BtreeOp:relatchesRequired,Cache:DOSBytes,Cache:adminBytes,Cache:cacheTotalBytes,Cache:dataBytes,Cache:lockBytes,Cache:lruDirtySize,Cache:lruMixedSize,Cache:nBINDeltasFetchMiss,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsFetchMissRatio,Cache:nBinDeltaBlindOps,Cache:nBytesEvictedCACHEMODE,Cache:nBytesEvictedCRITICAL,Cache:nBytesEvictedDAEMON,Cache:nBytesEvictedEVICTORTHREAD,Cache:nBytesEvictedMANUAL,Cache:nCachedBINDeltas,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nDirtyNodesEvicted,Cache:nEvictionRuns,Cache:nFullBINsMiss,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsEvicted,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesMovedToDirtyLRU,Cache:nNodesMutated,Cache:nNodesPutBack,Cache:nNodesSkipped,Cache:nNodesStripped,Cache:nNodesTargeted,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointInterval,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:activeLogSize,Cleaning:availableLogSize,Cleaning:maxPredictedUtilization,Cleaning:maxUtilization,Cleaning:minPredictedUtilization,Cleaning:minUtilization,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerDisksReads,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerRuns,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsExpired,Cleaning:nLNsExtinct,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nPendingDBsIncomplete,Cleaning:nPendingDBsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRevisalRuns,Cleaning:nTwoPassRuns,Cleaning:pendingDBQueueSize,Cleaning:pendingLNQueueSize,Cleaning:protectedLogSize,Cleaning:protectedLogSizeMap,Cleaning:reservedLogSize,Cleaning:totalLogSize,Environment:environmentCreationTime,Eraser:eraserCycleEnd,Eraser:eraserCycleStart,Eraser:eraserFSyncs,Eraser:eraserFilesAlreadyDeleted,Eraser:eraserFilesDeleted,Eraser:eraserFilesErased,Eraser:eraserFilesRemaining,Eraser:eraserReadBytes,Eraser:eraserReads,Eraser:eraserWriteBytes,Eraser:eraserWrites,I/O:bufferBytes,I/O:endOfLog,I/O:fSync95Ms,I/O:fSync99Ms,I/O:fSyncAvgMs,I/O:fSyncMaxMs,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncRequests,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nNoFreeBuffer,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nRepeatIteratorReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:G1 Concurrent GC.count,Jvm:G1 Concurrent GC.time,Jvm:G1 Old Generation.count,Jvm:G1 Old Generation.time,Jvm:G1 Young Generation.count,Jvm:G1 Young Generation.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,OffHeap:offHeapAllocFailure,OffHeap:offHeapAllocOverflow,OffHeap:offHeapBINsLoaded,OffHeap:offHeapBINsStored,OffHeap:offHeapCachedBINDeltas,OffHeap:offHeapCachedBINs,OffHeap:offHeapCachedLNs,OffHeap:offHeapCriticalNodesTargeted,OffHeap:offHeapDirtyNodesEvicted,OffHeap:offHeapLNsEvicted,OffHeap:offHeapLNsLoaded,OffHeap:offHeapLNsStored,OffHeap:offHeapLruSize,OffHeap:offHeapNodesEvicted,OffHeap:offHeapNodesMutated,OffHeap:offHeapNodesSkipped,OffHeap:offHeapNodesStripped,OffHeap:offHeapNodesTargeted,OffHeap:offHeapThreadUnavailable,OffHeap:offHeapTotalBlocks,OffHeap:offHeapTotalBytes,Op:priDelete,Op:priDeleteFail,Op:priInsert,Op:priInsertFail,Op:priPosition,Op:priSearch,Op:priSearchFail,Op:priUpdate,Op:secDelete,Op:secInsert,Op:secPosition,Op:secSearch,Op:secSearchFail,Op:secUpdate,TaskCoordinator:nApplicationPermits,TaskCoordinator:nDeficitPermits,TaskCoordinator:nRealPermits
2024-10-09 08:29:03.481 UTC, , , , , , , , , ,589,3241181,92064,2800, ,18, ,4, , , , , , , , , ,18,18, , , ,9,13,20, ,2, , , , , , , , , , , , , , ,41383,4, ,36094, , , , ,49059,388414017536,25,25,25,25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,49059,1728451495798,,, , , , , , , , , ,3145728,49031, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , , , ,102474504,2, , , , , , ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, , , , , , , , , , , 
2024-10-09 08:30:03.492 UTC, , , , , , , , , ,589,3241181,92064,2800, ,18, ,2, , , , , , , , , ,18,18, , , ,9,13,20, ,1, , , , , , , , , , , , , , ,41383,4, ,36094, , , , ,49059,388414013440,25,25,25,25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,49059,1728451495798,,, , , , , , , , , ,3145728,49031, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , ,2,6, , ,1,2,58502280,2, , , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , , , , , 
2024-10-09 08:31:03.502 UTC, , , , , , , , , ,589,3241181,92064,2800, ,18, ,4, , , , , , , , , ,18,18, , , ,9,13,20, ,2, , , , , , , , , , , , , , ,41383,4, ,36094, , , , ,49059,388413911040,25,25,25,25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,49059,1728451495798,,, , , , , , , , , ,3145728,49031, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , , , ,95202440,2, , , , , , ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, , , , , , , , , , , 
2024-10-09 08:32:03.519 UTC, , , , , , , , , ,589,3241181,92064,2800, ,18, ,4, , , , , , , , , ,18,18, , , ,9,13,20, ,2, , , , , , , , , , , , , , ,41383,4, ,36094, , , , ,49059,388413911040,25,25,25,25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,49059,1728451495798,,, , , , , , , , , ,3145728,49031, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,1,6,52167864,2, , , , , , ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, , , , , , , , , , , 
2024-10-09 08:33:03.531 UTC, , , , , , , , , ,589,3241181,92064,2800, ,18, ,4, , , , , , , , , ,18,18, , , ,9,13,20, ,2, , , , , , , , , , , , , , ,41383,4, ,36094, , , , ,49059,388413911040,25,25,25,25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,49059,1728451495798,,, , , , , , , , , ,3145728,49031, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , , , ,87819448,2, , , , , , ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, , , , , , , , , , , 
2024-10-09 08:34:03.544 UTC, , , , , , , , , ,589,3241181,92064,2800, ,18, ,4, , , , , , , , , ,18,18, , , ,9,13,20, ,2, , , , , , , , , , , , , , ,41383,4, ,36094, , , , ,49059,388413911040,25,25,25,25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,49059,1728451495798,,, , , , , , , , , ,3145728,49031, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , , , ,123471032,2, , , , , , ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, , , , , , , , , , , 
2024-10-09 08:35:03.554 UTC, , , , , , , , , ,589,3241181,92064,2800, ,18, ,2, , , , , , , , , ,18,18, , , ,9,13,20, ,1, , , , , , , , , , , , , , ,41383,4, ,36094, , , , ,49059,388413911040,25,25,25,25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,49059,1728451495798,,, , , , , , , , , ,3145728,49031, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , ,2,5, , ,1,9,81550120,2, , , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , , , , , 
2024-10-09 08:36:03.562 UTC, , , , , , , , , ,589,3241181,92064,2800, ,18, ,4, , , , , , , , , ,18,18, , , ,9,13,20, ,2, , , , , , , , , , , , , , ,41383,4, ,36094, , , , ,49059,388413906944,25,25,25,25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,49059,1728451495798,,, , , , , , , , , ,3145728,49031, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , , , ,117201704,2, , , , , , ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, , , , , , , , , , , 
2024-10-09 08:37:03.582 UTC, , , , , , , , , ,589,3241181,92064,2800, ,18, ,4, , , , , , , , , ,18,18, , , ,9,13,20, ,2, , , , , , , , , , , , , , ,41383,4, ,36094, , , , ,49059,388413906944,25,25,25,25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,49059,1728451495798,,, , , , , , , , , ,3145728,49031, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,1,3,74217936,2, , , , , , ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, , , , , , , , , , , 
2024-10-09 08:38:03.594 UTC, , , , , , , , , ,589,3241181,92064,2800, ,18, ,4, , , , , , , , , ,18,18, , , ,9,13,20, ,2, , , , , , , , , , , , , , ,41383,4, ,36094, , , , ,49059,388413906944,25,25,25,25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,49059,1728451495798,,, , , , , , , , , ,3145728,49031, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , , , ,109869520,2, , , , , , ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, , , , , , , , , , , 
2024-10-09 08:39:03.603 UTC, , , , , , , , , ,589,3241181,92064,2800, ,18, ,4, , , , , , , , , ,18,18, , , ,9,13,20, ,2, , , , , , , , , , , , , , ,41383,4, ,36094, , , , ,49059,388413906944,25,25,25,25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,49059,1728451495798,,, , , , , , , , , ,3145728,49031, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , ,2,4, , ,1,3,66888928,2, , , , , , ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, , , , , , , , , , , 
2024-10-09 08:40:03.617 UTC, , , , , , , , , ,589,3241181,92064,2800, ,18, ,4, , , , , , , , , ,18,18, , , ,9,13,20, ,2, , , , , , , , , , , , , , ,41383,4, ,36094, , , , ,49059,388413906944,25,25,25,25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,49059,1728451495798,,, , , , , , , , , ,3145728,49031, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , , , ,103589088,2, , , , , , ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, , , , , , , , , , , 
2024-10-09 08:41:03.622 UTC, , , , , , , , , ,589,3241181,92064,2800, ,18, ,2, , , , , , , , , ,18,18, , , ,9,13,20, ,1, , , , , , , , , , , , , , ,41383,4, ,36094, , , , ,49059,388413906944,25,25,25,25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,49059,1728451495798,,, , , , , , , , , ,3145728,49031, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,1,3,59573280,2, , , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , , , , , 
2024-10-09 08:42:03.573 UTC, , , , , , , , , ,589,3241181,92064,2800, ,18, ,4, , , , , , , , , ,18,18, , , ,9,13,20, ,2, , , , , , , , , , , , , , ,41383,4, ,36094, , , , ,49059,388413906944,25,25,25,25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,49059,1728451495798,,, , , , , , , , , ,3145728,49031, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , , , ,96273440,2, , , , , , ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, , , , , , , , , , , 
2024-10-09 08:43:03.647 UTC, , , , , , , , , ,589,3241181,92064,2800, ,18, ,4, , , , , , , , , ,18,18, , , ,9,13,20, ,2, , , , , , , , , , , , , , ,41383,4, ,36094, , , , ,49059,388413906944,25,25,25,25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,49059,1728451495798,,, , , , , , , , , ,3145728,49031, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , ,2,3, , ,1,8,53242800,2, , , , , , ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, , , , , , , , , , , 
2024-10-09 08:44:03.662 UTC, , , , , , , , , ,589,3241181,92064,2800, ,18, ,4, , , , , , , , , ,18,18, , , ,9,13,20, ,2, , , , , , , , , , , , , , ,41383,4, ,36094, , , , ,49059,388413902848,25,25,25,25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,49059,1728451495798,,, , , , , , , , , ,3145728,49031, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , , , ,88894384,2, , , , , , ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, , , , , , , , , , , 
2024-10-09 08:45:03.667 UTC, , , , , , , , , ,589,3241181,92064,2800, ,18, ,4, , , , , , , , , ,18,18, , , ,9,13,20, ,2, , , , , , , , , , , , , , ,41383,4, ,36094, , , , ,49059,388413902848,25,25,25,25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,49059,1728451495798,,, , , , , , , , , ,3145728,49031, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , , , ,124545968,2, , , , , , ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, , , , , , , , , , , 
2024-10-09 08:46:03.674 UTC, , , , , , , , , ,589,3241181,92064,2800, ,18, ,2, , , , , , , , , ,18,18, , , ,9,13,20, ,1, , , , , , , , , , , , , , ,41383,4, ,36094, , , , ,49059,388413902848,25,25,25,25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,49059,1728451495798,,, , , , , , , , , ,3145728,49031, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,1,5,81593464,2, , , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , , , , , 
2024-10-09 08:47:03.677 UTC, , , , , , , , , ,589,3241181,92064,2800, ,18, ,4, , , , , , , , , ,18,18, , , ,9,13,20, ,2, , , , , , , , , , , , , , ,41383,4, ,36094, , , , ,49059,388413902848,25,25,25,25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,49059,1728451495798,,, , , , , , , , , ,3145728,49031, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , , , ,117245048,2, , , , , , ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, , , , , , , , , , , 
2024-10-09 08:48:03.692 UTC, , , , , , , , , ,589,3241181,92064,2800, ,18, ,4, , , , , , , , , ,18,18, , , ,9,13,20, ,2, , , , , , , , , , , , , , ,41383,4, ,36094, , , , ,49059,388413902848,25,25,25,25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,49059,1728451495798,,, , , , , , , , , ,3145728,49031, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , ,2,5, , ,1,6,75309168,2, , , , , , ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, , , , , , , , , , , 
2024-10-09 08:49:03.699 UTC, , , , , , , , , ,589,3241181,92064,2800, ,18, ,4, , , , , , , , , ,18,18, , , ,9,13,20, ,2, , , , , , , , , , , , , , ,41383,4, ,36094, , , , ,49059,388413902848,25,25,25,25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,49059,1728451495798,,, , , , , , , , , ,3145728,49031, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , , , ,110960752,2, , , , , , ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, , , , , , , , , , , 
2024-10-09 08:50:03.713 UTC, , , , , , , , , ,589,3241181,92064,2800, ,18, ,4, , , , , , , , , ,18,18, , , ,9,13,20, ,2, , , , , , , , , , , , , , ,41383,4, ,36094, , , , ,49059,388413902848,25,25,25,25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,49059,1728451495798,,, , , , , , , , , ,3145728,49031, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,1,5,67974952,2, , , , , , ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, , , , , , , , , , , 
2024-10-09 08:51:03.721 UTC, , , , , , , , , ,589,3241181,92064,2800, ,18, ,4, , , , , , , , , ,18,18, , , ,9,13,20, ,2, , , , , , , , , , , , , , ,41383,4, ,36094, , , , ,49059,388413902848,25,25,25,25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,49059,1728451495798,,, , , , , , , , , ,3145728,49031, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , , , ,103626536,2, , , , , , ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, , , , , , , , , , , 
2024-10-09 08:52:03.740 UTC, , , , , , , , , ,589,3241181,92064,2800, ,18, ,2, , , , , , , , , ,18,18, , , ,9,13,20, ,1, , , , , , , , , , , , , , ,41383,4, ,36094, , , , ,49059,388413898752,25,25,25,25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,49059,1728451495798,,, , , , , , , , , ,3145728,49031, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , ,2,5, , ,1,5,61767424,2, , , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , , , , , 
2024-10-09 08:53:03.747 UTC, , , , , , , , , ,589,3241181,92064,2800, ,18, ,4, , , , , , , , , ,18,18, , , ,9,13,20, ,2, , , , , , , , , , , , , , ,41383,4, ,36094, , , , ,49059,388413898752,25,25,25,25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,49059,1728451495798,,, , , , , , , , , ,3145728,49031, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , , , ,97419008,2, , , , , , ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, , , , , , , , , , , 
2024-10-09 08:54:03.758 UTC, , , , , , , , , ,589,3241181,92064,2800, ,18, ,4, , , , , , , , , ,18,18, , , ,9,13,20, ,2, , , , , , , , , , , , , , ,41383,4, ,36094, , , , ,49059,388413898752,25,25,25,25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,49059,1728451495798,,, , , , , , , , , ,3145728,49031, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,1,3,56506728,2, , , , , , ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, , , , , , , , , , , 
2024-10-09 08:55:03.763 UTC, , , , , , , , , ,589,3241181,92064,2800, ,18, ,4, , , , , , , , , ,18,18, , , ,9,13,20, ,2, , , , , , , , , , , , , , ,41383,4, ,36094, , , , ,49059,388413898752,25,25,25,25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,49059,1728451495798,,, , , , , , , , , ,3145728,49031, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , , , ,92158312,2, , , , , , ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, , , , , , , , , , , 
2024-10-09 08:56:03.774 UTC, , , , , , , , , ,589,3241181,92064,2800, ,18, ,4, , , , , , , , , ,18,18, , , ,9,13,20, ,2, , , , , , , , , , , , , , ,41383,4, ,36094, , , , ,49059,388413898752,25,25,25,25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,49059,1728451495798,,, , , , , , , , , ,3145728,49031, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,1,4,49996032,2, , , , , , ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, , , , , , , , , , , 
2024-10-09 08:57:03.782 UTC, , , , , , , , , ,589,3241181,92064,2800, ,18, ,2, , , , , , , , , ,18,18, , , ,9,13,20, ,1, , , , , , , , , , , , , , ,41383,4, ,36094, , , , ,49059,388413898752,25,25,25,25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,49059,1728451495798,,, , , , , , , , , ,3145728,49031, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , , , ,85647616,2, , , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , , , , , 
2024-10-09 08:58:03.786 UTC, , , , , , , , , ,589,3241181,92064,2800, ,18, ,4, , , , , , , , , ,18,18, , , ,9,13,20, ,2, , , , , , , , , , , , , , ,41383,4, ,36094, , , , ,49059,388413898752,25,25,25,25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,49059,1728451495798,,, , , , , , , , , ,3145728,49031, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , , , ,121299200,2, , , , , , ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, , , , , , , , , , , 
2024-10-09 08:59:03.794 UTC, , , , , , , , , ,589,3241181,92064,2800, ,18, ,4, , , , , , , , , ,18,18, , , ,9,13,20, ,2, , , , , , , , , , , , , , ,41383,4, ,36094, , , , ,49059,388413898752,25,25,25,25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,49059,1728451495798,,, , , , , , , , , ,3145728,49031, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , ,2,4, , ,1,4,79455760,2, , , , , , ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, , , , , , , , , , , 
2024-10-09 09:00:03.809 UTC, , , , , , , , , ,589,3241181,92064,2800, ,18, ,4, , , , , , , , , ,18,18, , , ,9,13,20, ,2, , , , , , , , , , , , , , ,41383,4, ,36094, , , , ,49059,388413894656,25,25,25,25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,49059,1728451495798,,, , , , , , , , , ,3145728,49031, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , , , ,115107344,2, , , , , , ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, , , , , , , , , , , 
2024-10-09 09:01:03.819 UTC, , , , , , , , , ,589,3241181,92064,2800, ,18, ,4, , , , , , , , , ,18,18, , , ,9,13,20, ,2, , , , , , , , , , , , , , ,41383,4, ,36094, , , , ,49059,388413894656,25,25,25,25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,49059,1728451495798,,, , , , , , , , , ,3145728,49031, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,1,8,72113632,2, , , , , , ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, , , , , , , , , , , 
2024-10-09 09:02:03.825 UTC, , , , , , , , , ,589,3241181,92064,2800, ,18, ,2, , , , , , , , , ,18,18, , , ,9,13,20, ,1, , , , , , , , , , , , , , ,41383,4, ,36094, , , , ,49059,388413894656,25,25,25,25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,49059,1728451495798,,, , , , , , , , , ,3145728,49031, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , , , ,107765216,2, , , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , , , , , 
2024-10-09 09:03:03.834 UTC, , , , , , , , , ,589,3241181,92064,2800, ,18, ,4, , , , , , , , , ,18,18, , , ,9,13,20, ,2, , , , , , , , , , , , , , ,41383,4, ,36094, , , , ,49059,388413890560,25,25,25,25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,49059,1728451495798,,, , , , , , , , , ,3145728,49031, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , ,2,5, , ,1,3,64822000,2, , , , , , ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, , , , , , , , , , , 
2024-10-09 09:04:03.846 UTC, , , , , , , , , ,589,3241181,92064,2800, ,18, ,4, , , , , , , , , ,18,18, , , ,9,13,20, ,2, , , , , , , , , , , , , , ,41383,4, ,36094, , , , ,49059,388413882368,25,25,25,25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,49059,1728451495798,,, , , , , , , , , ,3145728,49031, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , , , ,101522160,1, , , , , , ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, , , , , , , , , , , 
2024-10-09 09:05:03.854 UTC, , , , , , , , , ,589,3241181,92064,2800, ,18, ,109, , , , , , , , , ,18,18, , , ,9,13,20, ,37, , , , , , , , , , , , , , ,41383,4, ,36094, , , , ,49059,388413628416,25,25,25,25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,49059,1728451495798,,, , , , , , , , , ,3145728,49631,0,0,0,0, , , , , , ,1, ,3,1, , ,1, , , , , , , , , ,600,1, , , , , , , , ,1,2,60577200,2, , , , , , ,120, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, , , , ,90,1,10, , , , , , , , , 
