time,Backup:backupCopyFilesCount,Backup:backupCopyFilesMs,BtreeOp:nBinDeltaDelete,BtreeOp:nBinDeltaGet,BtreeOp:nBinDeltaInsert,BtreeOp:nBinDeltaUpdate,BtreeOp:nRootSplits,BtreeOp:relatchesRequired,Cache:DOSBytes,Cache:adminBytes,Cache:cacheTotalBytes,Cache:dataBytes,Cache:lockBytes,Cache:lruDirtySize,Cache:lruMixedSize,Cache:nBINDeltasFetchMiss,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsFetchMissRatio,Cache:nBinDeltaBlindOps,Cache:nBytesEvictedCACHEMODE,Cache:nBytesEvictedCRITICAL,Cache:nBytesEvictedDAEMON,Cache:nBytesEvictedEVICTORTHREAD,Cache:nBytesEvictedMANUAL,Cache:nCachedBINDeltas,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nDirtyNodesEvicted,Cache:nEvictionRuns,Cache:nFullBINsMiss,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsEvicted,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesMovedToDirtyLRU,Cache:nNodesMutated,Cache:nNodesPutBack,Cache:nNodesSkipped,Cache:nNodesStripped,Cache:nNodesTargeted,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointInterval,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:activeLogSize,Cleaning:availableLogSize,Cleaning:maxPredictedUtilization,Cleaning:maxUtilization,Cleaning:minPredictedUtilization,Cleaning:minUtilization,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerDisksReads,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerRuns,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsExpired,Cleaning:nLNsExtinct,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nPendingDBsIncomplete,Cleaning:nPendingDBsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRevisalRuns,Cleaning:nTwoPassRuns,Cleaning:pendingDBQueueSize,Cleaning:pendingLNQueueSize,Cleaning:protectedLogSize,Cleaning:protectedLogSizeMap,Cleaning:reservedLogSize,Cleaning:totalLogSize,Environment:environmentCreationTime,Eraser:eraserCycleEnd,Eraser:eraserCycleStart,Eraser:eraserFSyncs,Eraser:eraserFilesAlreadyDeleted,Eraser:eraserFilesDeleted,Eraser:eraserFilesErased,Eraser:eraserFilesRemaining,Eraser:eraserReadBytes,Eraser:eraserReads,Eraser:eraserWriteBytes,Eraser:eraserWrites,I/O:bufferBytes,I/O:endOfLog,I/O:fSync95Ms,I/O:fSync99Ms,I/O:fSyncAvgMs,I/O:fSyncMaxMs,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncRequests,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nNoFreeBuffer,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nRepeatIteratorReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:G1 Concurrent GC.count,Jvm:G1 Concurrent GC.time,Jvm:G1 Old Generation.count,Jvm:G1 Old Generation.time,Jvm:G1 Young Generation.count,Jvm:G1 Young Generation.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,OffHeap:offHeapAllocFailure,OffHeap:offHeapAllocOverflow,OffHeap:offHeapBINsLoaded,OffHeap:offHeapBINsStored,OffHeap:offHeapCachedBINDeltas,OffHeap:offHeapCachedBINs,OffHeap:offHeapCachedLNs,OffHeap:offHeapCriticalNodesTargeted,OffHeap:offHeapDirtyNodesEvicted,OffHeap:offHeapLNsEvicted,OffHeap:offHeapLNsLoaded,OffHeap:offHeapLNsStored,OffHeap:offHeapLruSize,OffHeap:offHeapNodesEvicted,OffHeap:offHeapNodesMutated,OffHeap:offHeapNodesSkipped,OffHeap:offHeapNodesStripped,OffHeap:offHeapNodesTargeted,OffHeap:offHeapThreadUnavailable,OffHeap:offHeapTotalBlocks,OffHeap:offHeapTotalBytes,Op:priDelete,Op:priDeleteFail,Op:priInsert,Op:priInsertFail,Op:priPosition,Op:priSearch,Op:priSearchFail,Op:priUpdate,Op:secDelete,Op:secInsert,Op:secPosition,Op:secSearch,Op:secSearchFail,Op:secUpdate,TaskCoordinator:nApplicationPermits,TaskCoordinator:nDeficitPermits,TaskCoordinator:nRealPermits
2024-10-18 12:52:39.744 UTC, , , , , , , , , ,589,3245989,96872,2800, ,19, ,4, , , , , , , , , ,19,19, , , ,10,14,21, ,2, , , , , , , , , , , , , , ,59218,6, ,58940, , , , ,63391,228851605504,19,19,19,19, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,63391,1729236077981,,, , , , , , , , , ,3145728,63363, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , ,2,7, , ,1,3,82657680,1, , , , , , ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, , , , , , , , , , , 
2024-10-18 12:53:39.753 UTC, , , , , , , , , ,589,3245989,96872,2800, ,19, ,4, , , , , , , , , ,19,19, , , ,10,14,21, ,2, , , , , , , , , , , , , , ,59218,6, ,58940, , , , ,63391,228851605504,19,19,19,19, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,63391,1729236077981,,, , , , , , , , , ,3145728,63363, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,1,2,62682056,2, , , , , , ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, , , , , , , , , , , 
2024-10-18 12:54:30.936 UTC, , , , , , , , , ,589,3243189,96872, , ,19, ,2, , , , , , , , , ,19,19, , , ,10,14,21, ,1, , , , , , , , , , , , , , ,59218,6, ,58940, , , , ,63391,228851601408,19,19,19,19, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,63391,1729236077981,,, , , , , , , , , ,3145728,63363, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , , , ,111965128,3, , , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , , , , , 
2024-10-19 06:32:03.225 UTC, , , , , , , , , ,125,3220341,74488, , ,16,6,275,16,0.06,7, , , , , , ,16,16, ,99,6,8,14,17, ,188,31, , , , , , , , , , , , , ,68742,7,63461,63461,1,2,12,26,68794,244316631040,17,17,17,17, , , , , ,1,999, , , , , , , , , , , , , , , , , , , , , , , , , ,68794,1729319510576,,, , , , , , , , , ,3145728,68742,0,0,0,0, , ,71,1,1,4,1, ,3,2, ,71, ,4096,1, , , , , ,21150111,84,5403,1, , , , ,4,35, , ,18,192,54148008,4, , , , , , ,186, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-10-19 06:33:03.240 UTC, , , , , , , , , ,125,3244637,95984,2800, ,19, ,120,3,0.03, , , , , , , ,19,19, , , ,10,14,22, ,66,43, , , , , , , , , , , , , ,68742,7,63461,63461, , , , ,68794,244316622848,17,17,17,17, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,68794,1729319510576,,, , , , , , , , , ,3145728,68742, , , , , , ,49, , ,1, , ,3, , ,49,1, , , , , , , ,31697,50, , , , , , , , , , ,2,26,68112840,3, , , , , , ,214, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , ,97,41,15, , , , , , , , , , 
2024-10-19 06:34:04.599 UTC, , , , , , , , , ,125,3244637,95984,2800, ,19, ,2, , , , , , , , , ,19,19, , , ,10,14,22, ,1, , , , , , , , , , , , , , ,68742,7,63461,63461, , , , ,68794,244316639232,17,17,17,17, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,68794,1729319510576,,, , , , , , , , , ,3145728,68742, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,1,4,69960520,4, , , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , , , , , 
2024-10-19 06:35:04.616 UTC, , , , , , , , , ,125,3244637,95984,2800, ,19, ,2, , , , , , , , , ,19,19, , , ,10,14,22, ,1, , , , , , , , , , , , , , ,68742,7,63461,63461, , , , ,68794,244316594176,17,17,17,17, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,68794,1729319510576,,, , , , , , , , , ,3145728,68742, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,1,5,66015688,8, , , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , , , , , 
2024-10-19 06:36:04.624 UTC, , , , , , , , , ,125,3244637,95984,2800, ,19, , , , , , , , , , , ,19,19, , , ,10,14,22, , , , , , , , , , , , , , , , ,68742,7,63461,63461, , , , ,68794,244316594176,17,17,17,17, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,68794,1729319510576,,, , , , , , , , , ,3145728,68742, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,1,4,61821384,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-10-19 06:37:04.631 UTC, , , , , , , , , ,125,3244637,95984,2800, ,19, ,2, , , , , , , , , ,19,19, , , ,10,14,22, ,1, , , , , , , , , , , , , , ,68742,7,63461,63461, , , , ,68794,244316594176,17,17,17,17, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,68794,1729319510576,,, , , , , , , , , ,3145728,68742, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,1,27,58007160,6, , , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , , , , , 
2024-10-19 06:38:04.641 UTC, , , , , , , , , ,125,3244637,95984,2800, ,19, ,4, , , , , , , , , ,19,19, , , ,10,14,22, ,2, , , , , , , , , , , , , , ,68742,7,63461,63461, , , , ,68794,244316594176,17,17,17,17, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,68794,1729319510576,,, , , , , , , , , ,3145728,68742, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,1,4,56973944,4, , , , , , ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, , , , , , , , , , , 
2024-10-19 06:39:05.483 UTC, , , , , , , , , ,125,3244637,95984,2800, ,19, ,4, , , , , , , , , ,19,19, , , ,10,14,22, ,2, , , , , , , , , , , , , , ,68742,7,63461,63461, , , , ,68794,244316581888,17,17,17,17, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,68794,1729319510576,,, , , , , , , , , ,3145728,68742, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,1,103,56159752,4, , , , , , ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, , , , , , , , , , , 
2024-10-19 06:40:05.498 UTC, , , , , , , , , ,125,3244637,95984,2800, ,19, ,2, , , , , , , , , ,19,19, , , ,10,14,22, ,1, , , , , , , , , , , , , , ,68742,7,63461,63461, , , , ,68794,244316581888,17,17,17,17, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,68794,1729319510576,,, , , , , , , , , ,3145728,68742, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , , , ,109637128,4, , , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , , , , , 
2024-10-19 06:41:05.504 UTC, , , , , , , , , ,125,3244637,95984,2800, ,19, ,4, , , , , , , , , ,19,19, , , ,10,14,22, ,2, , , , , , , , , , , , , , ,68742,7,63461,63461, , , , ,68794,244316577792,17,17,17,17, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,68794,1729319510576,,, , , , , , , , , ,3145728,68742, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,1,75,106291304,3, , , , , , ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, , , , , , , , , , , 
2024-10-19 06:42:05.511 UTC, , , , , , , , , ,125,3244637,95984,2800, ,19, ,4, , , , , , , , , ,19,19, , , ,10,14,22, ,2, , , , , , , , , , , , , , ,68742,7,63461,63461, , , , ,68794,244316569600,17,17,17,17, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,68794,1729319510576,,, , , , , , , , , ,3145728,68742, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,1,2,100127616,4, , , , , , ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, , , , , , , , , , , 
2024-10-19 06:43:05.519 UTC, , , , , , , , , ,125,3244637,95984,2800, ,19, ,2, , , , , , , , , ,19,19, , , ,10,14,22, ,1, , , , , , , , , , , , , , ,68742,7,63461,63461, , , , ,68794,244316565504,17,17,17,17, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,68794,1729319510576,,, , , , , , , , , ,3145728,68742, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,1,3,96017888,3, , , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , , , , , 
2024-10-19 06:44:05.557 UTC, , , , , , , , , ,125,3244637,95984,2800, ,19, ,4, , , , , , , , , ,19,19, , , ,10,14,22, ,2, , , , , , , , , , , , , , ,68742,7,63461,63461, , , , ,68794,244316561408,17,17,17,17, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,68794,1729319510576,,, , , , , , , , , ,3145728,68742, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,1,3,92860784,2, , , , , , ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, , , , , , , , , , , 
2024-10-19 06:45:05.566 UTC, , , , , , , , , ,125,3244637,95984,2800, ,19, ,4, , , , , , , , , ,19,19, , , ,10,14,22, ,2, , , , , , , , , , , , , , ,68742,7,63461,63461, , , , ,68794,244316561408,17,17,17,17, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,68794,1729319510576,,, , , , , , , , , ,3145728,68742, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,1,51,88600184,2, , , , , , ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, , , , , , , , , , , 
2024-10-19 06:46:05.575 UTC, , , , , , , , , ,125,3244637,95984,2800, ,19, ,2, , , , , , , , , ,19,19, , , ,10,14,22, ,1, , , , , , , , , , , , , , ,68742,7,63461,63461, , , , ,68794,244316454912,17,17,17,17, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,68794,1729319510576,,, , , , , , , , , ,3145728,68742, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,1,2,84478712,2, , , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , , , , , 
2024-10-19 06:47:05.584 UTC, , , , , , , , , ,125,3244637,95984,2800, ,19, ,4, , , , , , , , , ,19,19, , , ,10,14,22, ,2, , , , , , , , , , , , , , ,68742,7,63461,63461, , , , ,68794,244316450816,17,17,17,17, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,68794,1729319510576,,, , , , , , , , , ,3145728,68742, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,1,66,80261272,2, , , , , , ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, , , , , , , , , , , 
2024-10-19 06:48:05.589 UTC, , , , , , , , , ,125,3244637,95984,2800, ,19, ,2, , , , , , , , , ,19,19, , , ,10,14,22, ,1, , , , , , , , , , , , , , ,68742,7,63461,63461, , , , ,68794,244316450816,17,17,17,17, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,68794,1729319510576,,, , , , , , , , , ,3145728,68742, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,1,2,76066336,2, , , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , , , , , 
2024-10-19 06:48:30.169 UTC, , , , , , , , , ,125,3241837,95984, , ,19, ,2, , , , , , , , , ,19,19, , , ,10,14,22, ,1, , , , , , , , , , , , , , ,68742,7,63461,63461, , , , ,68794,244317274112,17,17,17,17, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,68794,1729319510576,,, , , , , , , , , ,3145728,68742, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , , , ,102280736,3, , , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , , , , , 
2024-10-19 07:28:47.341 UTC, , , , , , , , , ,125,3179261,33408, , ,4,1,42,4,0.10,1, , , , , , ,4,4, ,2,1,3,2,5, ,50,33, , , , , , , , , , , , , ,69156,8, ,68873, , , , ,69207,244271308800,17,17,17,17, , , , , ,1,1046, , , , , , , , , , , , , , , , , , , , , , , , , ,69207,1729322904395,,, , , , , , , , , ,3145728,69156, , , , , , ,44, , ,2, , ,3, , ,44, ,4096,1, , , , , ,21023389,55, , , , , , ,8,55, , ,23,471,70935928,8, , , , , , ,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-10-19 07:29:47.375 UTC, , , , , , , , , ,125,3216893,68240,2800, ,11,1,116,7,0.06, , , , , , , ,11,11, , ,1,6,6,14, ,64,43, , , , , , , , , , , , , ,69156,8, ,68873, , , , ,69207,244271308800,17,17,17,17, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,69207,1729322904395,,, , , , , , , , , ,3145728,69156, , , , , , ,58, , ,1, , ,3, , ,58,1, , , , , , , ,68561,59, , , , , , , , , , ,2,23,72850264,6, , , , , , ,211, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , ,97,39,15, , , , , , , , , , 
2024-10-19 07:30:47.406 UTC, , , , , , , , , ,125,3216893,68240,2800, ,11, ,4, , , , , , , , , ,11,11, , , ,6,6,14, ,2, , , , , , , , , , , , , , ,69156,8, ,68873, , , , ,69207,244271308800,17,17,17,17, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,69207,1729322904395,,, , , , , , , , , ,3145728,69156, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , ,2,20, , ,1,34,81931368,5, , , , , , ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, , , , , , , , , , , 
2024-10-19 07:31:47.638 UTC, , , , , , , , , ,125,3216893,68240,2800, ,11, ,4, , , , , , , , , ,11,11, , , ,6,6,14, ,2, , , , , , , , , , , , , , ,69156,8, ,68873, , , , ,69207,244271312896,17,17,17,17, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,69207,1729322904395,,, , , , , , , , , ,3145728,69156, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,1,6,83854984,4, , , , , , ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, , , , , , , , , , , 
2024-10-19 07:32:47.632 UTC, , , , , , , , , ,125,3216893,68240,2800, ,11, ,4, , , , , , , , , ,11,11, , , ,6,6,14, ,2, , , , , , , , , , , , , , ,69156,8, ,68873, , , , ,69207,244271321088,17,17,17,17, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,69207,1729322904395,,, , , , , , , , , ,3145728,69156, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,1,6,82163584,4, , , , , , ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, , , , , , , , , , , 
2024-10-19 07:33:47.655 UTC, , , , , , , , , ,125,3216893,68240,2800, ,11, ,2, , , , , , , , , ,11,11, , , ,6,6,14, ,1, , , , , , , , , , , , , , ,69156,8, ,68873, , , , ,69207,244271300608,17,17,17,17, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,69207,1729322904395,,, , , , , , , , , ,3145728,69156, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , ,2,4328, , ,1,5,80142736,3, , , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , , , , , 
2024-10-19 07:34:47.684 UTC, , , , , , , , , ,125,3216893,68240,2800, ,11, ,4, , , , , , , , , ,11,11, , , ,6,6,14, ,2, , , , , , , , , , , , , , ,69156,8, ,68873, , , , ,69207,244271300608,17,17,17,17, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,69207,1729322904395,,, , , , , , , , , ,3145728,69156, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,1,3,80028288,3, , , , , , ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, , , , , , , , , , , 
2024-10-19 07:35:47.722 UTC, , , , , , , , , ,125,3216893,68240,2800, ,11, ,4, , , , , , , , , ,11,11, , , ,6,6,14, ,2, , , , , , , , , , , , , , ,69156,8, ,68873, , , , ,69207,244271251456,17,17,17,17, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,69207,1729322904395,,, , , , , , , , , ,3145728,69156, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,1,5,77963840,3, , , , , , ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, , , , , , , , , , , 
2024-10-19 07:36:47.744 UTC, , , , , , , , , ,125,3216893,68240,2800, ,11, ,2, , , , , , , , , ,11,11, , , ,6,6,14, ,1, , , , , , , , , , , , , , ,69156,8, ,68873, , , , ,69207,244271247360,17,17,17,17, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,69207,1729322904395,,, , , , , , , , , ,3145728,69156, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , ,2,29, , ,1,5,76062984,4, , , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , , , , , 
2024-10-19 07:37:47.750 UTC, , , , , , , , , ,125,3216893,68240,2800, ,11, ,4, , , , , , , , , ,11,11, , , ,6,6,14, ,2, , , , , , , , , , , , , , ,69156,8, ,68873, , , , ,69207,244271247360,17,17,17,17, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,69207,1729322904395,,, , , , , , , , , ,3145728,69156, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,1,3,73895424,3, , , , , , ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, , , , , , , , , , , 
2024-10-19 07:38:47.756 UTC, , , , , , , , , ,125,3216893,68240,2800, ,11, ,4, , , , , , , , , ,11,11, , , ,6,6,14, ,2, , , , , , , , , , , , , , ,69156,8, ,68873, , , , ,69207,244271247360,17,17,17,17, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,69207,1729322904395,,, , , , , , , , , ,3145728,69156, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,1,6,71095056,2, , , , , , ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, , , , , , , , , , , 
2024-10-19 07:39:47.762 UTC, , , , , , , , , ,125,3216893,68240,2800, ,11, ,2, , , , , , , , , ,11,11, , , ,6,6,14, ,1, , , , , , , , , , , , , , ,69156,8, ,68873, , , , ,69207,244271247360,17,17,17,17, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,69207,1729322904395,,, , , , , , , , , ,3145728,69156, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , ,2,100, , ,1,3,67752080,2, , , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , , , , , 
2024-10-19 07:40:47.768 UTC, , , , , , , , , ,125,3216893,68240,2800, ,11, ,4, , , , , , , , , ,11,11, , , ,6,6,14, ,2, , , , , , , , , , , , , , ,69156,8, ,68873, , , , ,69207,244271214592,17,17,17,17, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,69207,1729322904395,,, , , , , , , , , ,3145728,69156, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,1,28,64929360,2, , , , , , ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, , , , , , , , , , , 
2024-10-19 07:41:47.773 UTC, , , , , , , , , ,125,3216893,68240,2800, ,11, ,4, , , , , , , , , ,11,11, , , ,6,6,14, ,2, , , , , , , , , , , , , , ,69156,8, ,68873, , , , ,69207,244271214592,17,17,17,17, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,69207,1729322904395,,, , , , , , , , , ,3145728,69156, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,1,6,62001800,2, , , , , , ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, , , , , , , , , , , 
2024-10-19 07:42:47.779 UTC, , , , , , , , , ,125,3216893,68240,2800, ,11, ,4, , , , , , , , , ,11,11, , , ,6,6,14, ,2, , , , , , , , , , , , , , ,69156,8, ,68873, , , , ,69207,244271214592,17,17,17,17, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,69207,1729322904395,,, , , , , , , , , ,3145728,69156, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , ,2,4, , ,1,3,56801208,2, , , , , , ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, , , , , , , , , , , 
2024-10-19 07:43:47.786 UTC, , , , , , , , , ,125,3216893,68240,2800, ,11, ,2, , , , , , , , , ,11,11, , , ,6,6,14, ,1, , , , , , , , , , , , , , ,69156,8, ,68873, , , , ,69207,244271214592,17,17,17,17, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,69207,1729322904395,,, , , , , , , , , ,3145728,69156, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,1,3,52614800,2, , , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , , , , , 
